customer_id,recency,frequency,monetary,R,F,M,rfm_score,rfm_total,segment,cluster,pca1,pca2
CUST00492,84,5,36506.89,3,3,4,334,10,Loyal Customers,2,0.3351145847283033,-0.055414533650297665
CUST00493,9,5,22015.93,5,3,2,532,10,Loyal Customers,2,-0.0002516817699742679,-0.8704374965083296
CUST00494,67,6,35227.1,3,4,4,344,11,Loyal Customers,0,0.6378549838450069,-0.1056407168887672
CUST00495,13,2,3145.25,5,1,1,511,7,Recent Customers,2,-1.641290927133862,-1.4847707458321129
CUST00496,75,2,13797.35,3,1,1,311,5,Needs Attention,2,-1.4149470206555526,-0.8357767414991086
CUST00497,58,6,30395.37,3,4,3,343,10,Loyal Customers,2,0.4790058547247779,-0.26114314985550063
CUST00498,131,1,12082.38,2,1,1,211,4,Needs Attention,2,-1.947110192012946,-0.5581878259438734
CUST00499,100,3,35041.78,2,1,4,214,7,Needs Attention,2,-0.3718254280420161,-0.1607699129731437
CUST00500,43,6,30862.280000000002,3,4,3,343,10,Loyal Customers,0,0.540979616721879,-0.36136826403800915
CUST00501,180,8,59042.229999999996,2,5,5,255,12,At Risk,0,1.8228990931478173,1.3535254664375538
CUST00502,11,5,18485.82,5,3,2,532,10,Loyal Customers,2,-0.14150231378849873,-0.9217705966632173
CUST00503,63,6,34098.24,3,4,4,344,11,Loyal Customers,0,0.6063163370483391,-0.15575032274670794
CUST00504,914,2,2034.8400000000001,1,1,1,111,3,Lost Customers,1,-4.330916002608553,5.037924143968498
CUST00505,57,3,16524.47,3,1,2,312,6,Needs Attention,2,-0.9556092617466315,-0.8185122375243236
CUST00506,70,6,47301.48,3,4,5,345,12,Loyal Customers,0,1.0920771033684264,0.14140656368693127
CUST00507,20,2,2324.36,4,1,1,411,6,Recent Customers,2,-1.693336182335173,-1.4492485932819932
CUST00508,32,5,14276.859999999999,4,3,1,431,8,Loyal Customers,2,-0.3646058896824535,-0.8477829955575032
CUST00509,124,3,30451.83,2,1,3,213,6,Needs Attention,2,-0.618353126017341,-0.0721029154578628
CUST00510,626,1,5963.7,1,1,1,111,3,Lost Customers,1,-3.636010591794,2.9225434296628707
CUST00511,1,10,59343.590000000004,5,5,5,555,15,Champions,0,2.9640876025937763,0.25340078769338054
CUST00512,11,8,60018.91,5,5,5,555,15,Champions,0,2.3568574881755247,0.14440303424701612
CUST00513,10,2,7500.84,5,1,1,511,7,Recent Customers,2,-1.4654463830271005,-1.425299844626538
CUST00514,49,3,19097.8,3,1,2,312,6,Needs Attention,2,-0.8334224583677522,-0.8286031859448723
CUST00515,14,9,70275.51,5,5,5,555,15,Champions,0,3.0432446372046136,0.45464794855045165
CUST00516,12,5,22496.34,5,3,2,532,10,Loyal Customers,2,0.009357696760710056,-0.8396877870192875
CUST00517,13,6,36948.37,5,4,4,544,13,Champions,0,0.8625095811600908,-0.46569753585555834
CUST00518,713,2,13240.15,1,1,1,111,3,Lost Customers,1,-3.3106911662438674,3.7872310588513836
CUST00520,302,4,29353.39,1,2,3,123,6,About To Sleep,1,-0.881547511251545,1.2972196514252397
CUST00521,188,5,29868.13,1,3,3,133,7,About To Sleep,2,-0.2250136581674626,0.5760207470346029
CUST00522,140,6,40466.95,2,4,4,244,10,At Risk,0,0.6243297431781502,0.5222683912394847
CUST00523,156,3,17601.489999999998,2,1,2,212,5,Needs Attention,2,-1.2051585258981197,-0.07944298983984337
CUST00524,111,8,37810.78,2,5,4,254,11,At Risk,0,1.2114169788831608,0.45632597314723383
CUST00525,31,2,7210.5,4,1,1,411,6,Recent Customers,2,-1.5382762926006361,-1.278206311039405
CUST00526,419,1,10393.94,1,1,1,111,3,Lost Customers,1,-2.857972971898204,1.5018800434892636
CUST00527,29,7,25982.94,4,5,3,453,12,Loyal Customers,0,0.6968685618209061,-0.4569606358043119
CUST00528,329,5,47755.92,1,3,5,135,9,About To Sleep,1,0.046715352589603625,1.9337326532632613
CUST00529,168,2,12853.55,2,1,1,211,4,Needs Attention,2,-1.7243645782612322,-0.1779823154677115
CUST00530,240,7,24365.38,1,5,3,153,9,At Risk,1,0.014941760767969294,1.0452257699368734
CUST00531,361,5,44724.46,1,3,5,135,9,About To Sleep,1,-0.16354955682253072,2.1095739994638203
CUST00532,14,5,36074.81,5,3,4,534,12,Loyal Customers,2,0.5241974848738131,-0.5718425299124482
CUST00533,61,7,30481.07,3,5,3,353,11,Loyal Customers,0,0.7753530323408819,-0.1406469554267301
CUST00534,3,2,14640.17,5,1,1,511,7,Recent Customers,2,-1.1710976780844036,-1.342944926159847
CUST00535,25,5,21431.65,4,3,2,432,9,Loyal Customers,2,-0.0696643150863291,-0.7651396547084013
CUST00536,33,11,73896.06,4,5,5,455,14,Champions,0,3.7300165120533486,0.8543988504835169
CUST00537,7,9,27392.399999999998,5,5,3,553,13,Loyal Customers,0,1.419301837205981,-0.39621778749791947
CUST00538,58,3,16946.96,3,1,2,312,6,Needs Attention,2,-0.9423452474837823,-0.8033678600124465
CUST00539,27,5,16070.09,4,3,2,432,9,Loyal Customers,2,-0.281148525809227,-0.8506403597964272
CUST00540,61,5,25405.690000000002,3,3,3,333,9,Loyal Customers,2,-0.023029547939984383,-0.42955387021970826
CUST00541,7,3,15684.34,5,1,2,512,8,Recent Customers,2,-0.8409323932659927,-1.1973050897609485
CUST00542,22,7,45193.9,4,5,5,455,14,Champions,0,1.454147609221806,-0.14939690206064407
CUST00543,56,4,22419.36,3,2,2,322,7,Needs Attention,2,-0.4247360932194348,-0.618689108831536
CUST00544,137,10,34849.07,2,5,4,254,11,At Risk,0,1.6252030141083973,0.7841146769609304
CUST00545,20,6,47006.909999999996,4,4,5,445,13,Champions,0,1.227675444560828,-0.22720829922575767
CUST00546,21,3,37848.07,4,1,4,414,9,Recent Customers,2,-0.032114464900016626,-0.682144231704379
CUST00547,448,5,15606.57,1,3,2,132,6,About To Sleep,1,-1.5357772009544102,2.1981771458063184
CUST00548,188,3,32120.42,1,1,4,114,6,Lost Customers,2,-0.7423902117128593,0.42381913876946276
CUST00549,56,7,31294.08,3,5,3,353,11,Loyal Customers,0,0.8212203126641339,-0.16179134344875537
CUST00550,150,5,50048.74,2,3,5,235,10,About To Sleep,0,0.6605248381341846,0.6765403112730799
CUST00551,497,4,13944.029999999999,1,2,1,121,4,About To Sleep,1,-2.0453644970505196,2.4259074881136704
CUST00552,101,1,4983.0,2,1,1,211,4,Needs Attention,2,-2.1312247960855615,-0.908505756920966
CUST00553,47,4,17384.43,3,2,2,322,7,Needs Attention,2,-0.5913776617689296,-0.7779824491789863
CUST00554,338,1,640.2,1,1,1,111,3,Lost Customers,1,-2.9940460290920368,0.7316605252930058
CUST00555,51,7,49577.92,3,5,5,355,13,Loyal Customers,0,1.5370698004381644,0.14300077637492575
CUST00556,46,6,19952.920000000002,3,4,2,342,9,Loyal Customers,2,0.11380704230833243,-0.5431065622146469
CUST00557,5,2,6072.54,5,1,1,511,7,Recent Customers,2,-1.5055302464893188,-1.4882582022424324
CUST00558,118,10,66894.94,2,5,5,255,12,At Risk,0,2.9099378646106295,1.243978363638763
CUST00559,5,3,38904.28,5,1,4,514,10,Recent Customers,2,0.05539603229356934,-0.778637728424673
CUST00560,80,4,17948.0,3,2,2,322,7,Needs Attention,2,-0.6667160284392647,-0.5278096915018891
CUST00561,19,6,54486.24,4,4,5,445,13,Champions,0,1.5174353167692403,-0.09493600469484341
CUST00562,77,4,17292.9,3,2,2,322,7,Needs Attention,2,-0.6830245272647247,-0.5618184246638516
CUST00563,5,7,34740.020000000004,5,5,4,554,14,Champions,0,1.1031999414836133,-0.4678854882733025
CUST00564,78,4,5314.4,3,2,1,321,6,Needs Attention,2,-1.1453213566924747,-0.778027415848798
CUST00565,191,6,37438.590000000004,1,4,4,144,9,At Risk,0,0.3583637307802891,0.8361529253555658
CUST00566,11,5,22137.36,5,3,2,532,10,Loyal Customers,2,-0.0014707966943013101,-0.853647319414288
CUST00567,23,2,9554.5,4,1,1,411,6,Recent Customers,2,-1.4248839780717246,-1.2925756491726494
CUST00568,23,4,19312.08,4,2,2,422,8,Recent Customers,2,-0.4469454927922959,-0.916317422676955
CUST00569,309,6,44825.25,1,4,5,145,10,At Risk,1,0.29496046481552163,1.8309204250932913
CUST00570,246,7,68473.67,1,5,5,155,11,At Risk,0,1.688806415964472,1.9116861263276272
CUST00571,733,1,7345.68,1,1,1,111,3,Lost Customers,1,-3.89736821205635,3.725401119886223
CUST00572,111,3,32811.15,2,1,4,214,7,Needs Attention,2,-0.48968384124554665,-0.12249837836767939
CUST00573,20,6,42111.950000000004,4,4,4,444,12,Champions,0,1.0399604873330797,-0.31852887005407077
CUST00574,90,4,28224.239999999998,3,2,3,323,8,Potential Loyalists,2,-0.3020153522679927,-0.2634718737196018
CUST00575,7,3,25134.65,5,1,3,513,9,Recent Customers,2,-0.47852605339008697,-1.0209997259368282
CUST00576,67,6,15030.89,3,4,2,342,9,Loyal Customers,2,-0.13664178350602846,-0.4824220237367267
CUST00577,52,7,52500.77,3,5,5,355,13,Loyal Customers,0,1.6462191683002203,0.20479197070987828
CUST00578,349,5,24157.4,1,3,3,133,7,About To Sleep,1,-0.9170131830674108,1.6387254553336181
CUST00579,48,7,35393.87,3,5,4,354,12,Loyal Customers,0,1.0019447493658329,-0.14340459265489014
CUST00580,350,5,26183.57,1,3,3,133,7,About To Sleep,1,-0.8422502551041441,1.6837881514887423
CUST00581,39,7,35998.08,4,5,4,454,13,Champions,0,1.0515564135090028,-0.1974939101337625
CUST00582,91,5,38483.2,2,3,4,234,9,About To Sleep,0,0.39033808726095887,0.03229229471350739
CUST00583,98,6,29743.34,2,4,3,243,9,At Risk,2,0.3364856493534986,0.017188034720915544
CUST00584,126,5,18144.96,2,3,2,232,7,About To Sleep,2,-0.4924316202535656,-0.09295518233907192
CUST00585,229,4,10905.68,1,2,1,121,4,About To Sleep,1,-1.3745254646802658,0.4229041753960357
CUST00586,35,6,18537.37,4,4,2,442,10,Loyal Customers,2,0.09183948701678413,-0.64940137769325
CUST00587,1,6,36642.39,5,4,4,544,13,Champions,0,0.8860303971962483,-0.5585545558061717
CUST00588,247,5,26012.36,1,3,3,133,7,About To Sleep,1,-0.5462128526432999,0.9325681833809816
CUST00589,82,3,19149.64,3,1,2,312,6,Needs Attention,2,-0.9283849639610112,-0.5879772837497346
CUST00590,193,4,27071.16,1,2,3,123,6,About To Sleep,2,-0.6488374477002063,0.4630420868329948
CUST00591,22,6,17539.82,4,4,2,442,10,Loyal Customers,2,0.0917774423253935,-0.7624227424687489
CUST00592,246,6,55665.37,1,4,5,145,10,At Risk,0,0.8957514135867819,1.5756237552822052
CUST00593,429,3,39379.03,1,1,4,114,6,Lost Customers,1,-1.1720649655163842,2.3094713412602985
CUST00594,52,4,16301.869999999999,3,2,2,322,7,Needs Attention,2,-0.6475818124079226,-0.7618667968088911
CUST00595,10,2,4594.01,5,1,1,511,7,Recent Customers,2,-1.5769192998881851,-1.4795297821338649
CUST00596,41,2,6890.36,4,1,1,411,6,Recent Customers,2,-1.5799321583559516,-1.2115549851413665
CUST00597,16,6,34289.0,5,4,4,544,13,Champions,0,0.7517127319780786,-0.4935236884522782
CUST00598,47,9,52203.16,3,5,5,355,13,Loyal Customers,0,2.2532444702949017,0.3571482324359799
CUST00599,108,6,17430.8,2,4,2,242,8,At Risk,2,-0.16506219775775224,-0.13989133658826775
CUST00600,421,2,16679.71,1,1,2,112,4,Lost Customers,1,-2.3209237767207465,1.7307826063866663
CUST00601,13,4,9542.25,5,2,1,521,8,Recent Customers,2,-0.792226044694993,-1.171207635111463
CUST00602,47,4,26561.7,3,2,3,323,8,Potential Loyalists,2,-0.2394420288899073,-0.6067709305873014
CUST00603,118,8,53614.94,2,5,5,255,12,At Risk,0,1.7969194359530796,0.8020057278124371
CUST00604,2,3,20520.25,5,1,2,512,8,Recent Customers,2,-0.6407924526081293,-1.1433980934233017
CUST00605,256,3,12754.54,1,1,1,111,3,Lost Customers,1,-1.6848217538392076,0.5563708220916341
CUST00606,2,8,49335.07,5,5,5,555,15,Champions,0,1.9735880209234051,-0.12027659848234679
CUST00607,64,2,20201.61,3,1,2,312,6,Needs Attention,2,-1.1370356597395896,-0.7961848667965964
CUST00608,30,11,65004.35,4,5,5,455,14,Champions,0,3.3978453925217655,0.6667275895603076
CUST00609,82,5,51334.51,3,3,5,335,11,Loyal Customers,0,0.9096091260801134,0.20668536789593472
CUST00610,8,5,24245.39,5,3,3,533,11,Loyal Customers,2,0.08818292475674926,-0.8361069880542039
CUST00611,262,6,32699.02,1,4,4,144,9,At Risk,1,-0.0319826999293032,1.26336079807269
CUST00612,5,3,9817.599999999999,5,1,1,511,7,Recent Customers,2,-1.0600379839388832,-1.321280001517912
CUST00613,17,3,14985.86,4,1,1,411,6,Recent Customers,2,-0.8970970756240069,-1.1377120901346638
CUST00614,10,4,12040.17,5,2,1,521,8,Recent Customers,2,-0.6876205800890389,-1.1463935002146288
CUST00615,1,6,50910.43,5,4,5,545,14,Champions,0,1.433190030436112,-0.29236942714297415
CUST00616,53,3,15429.130000000001,3,1,2,312,6,Needs Attention,2,-0.9858624628264243,-0.8679964929127681
CUST00617,26,4,24359.43,4,2,3,423,9,Recent Customers,2,-0.26220027111648003,-0.8003666966854989
CUST00618,4,8,41740.17,5,5,4,554,14,Champions,0,1.6764583049103678,-0.24744258452337436
CUST00619,39,3,35120.55,4,1,4,414,9,Recent Customers,2,-0.18959318067158018,-0.6023059875047387
CUST00620,67,3,19520.5,3,1,2,312,6,Needs Attention,2,-0.8700945868417694,-0.6899943105991616
CUST00621,39,2,9364.44,4,1,1,411,6,Recent Customers,2,-1.479178818711873,-1.1799232231816477
CUST00622,71,7,23479.62,3,5,3,353,11,Loyal Customers,0,0.47747815338110156,-0.19864241787444245
CUST00623,209,2,7237.320000000001,1,1,1,111,3,Lost Customers,1,-2.0601928931355644,0.014998941115497691
CUST00624,76,1,1716.48,3,1,1,311,5,Needs Attention,2,-2.183043980819802,-1.1510057621159424
CUST00625,5,1,8060.04,5,1,1,511,7,Recent Customers,2,-1.7311867483378283,-1.5482895328173387
CUST00626,288,3,16143.44,1,1,2,112,4,Lost Customers,1,-1.6488747222371667,0.8519906629322455
CUST00627,18,9,36408.53,4,5,4,454,13,Champions,0,1.7327411409093816,-0.14812624554427664
CUST00628,119,4,29593.9,2,2,3,223,7,About To Sleep,2,-0.33468970493943606,-0.027310216800455714
CUST00629,29,5,27053.0,4,3,3,433,10,Loyal Customers,2,0.13415512015316303,-0.6312179745453612
CUST00630,2,9,56362.18,5,5,5,555,15,Champions,0,2.5449423692456,0.10793165917564512
CUST00631,68,4,17994.77,3,2,2,322,7,Needs Attention,2,-0.6296677369667218,-0.6140857932509877
CUST00632,178,4,15870.65,2,2,2,222,6,About To Sleep,2,-1.0342931327789093,0.1451491154067749
CUST00633,166,3,5587.049999999999,2,1,1,211,4,Needs Attention,2,-1.69527464961437,-0.23096099554768965
CUST00634,14,10,94754.83,5,5,5,555,15,Champions,0,4.283867141687367,1.0084453385845196
CUST00635,33,6,27584.4,4,4,3,443,11,Loyal Customers,2,0.4446563834846421,-0.4951443959102922
CUST00636,75,4,26006.97,3,2,3,323,8,Potential Loyalists,2,-0.3429761870585218,-0.41377315804567466
CUST00637,57,1,917.59,3,1,1,311,5,Needs Attention,2,-2.1578603255378908,-1.3038952403095183
CUST00638,192,5,26249.35,1,3,3,133,7,About To Sleep,2,-0.3755404500123256,0.5375581899152501
CUST00639,93,1,2035.5600000000002,2,1,1,211,4,Needs Attention,2,-2.220751899340084,-1.0215924127245835
CUST00640,10,5,32431.690000000002,5,3,4,534,12,Loyal Customers,2,0.3962404386705234,-0.6688582715530703
CUST00641,190,4,11520.93,1,2,1,121,4,About To Sleep,2,-1.2363536154038086,0.15114920872154705
CUST00642,37,6,41483.03,4,4,4,444,12,Champions,0,0.9658980777746877,-0.2068014468286543
CUST00643,24,7,31047.59,4,5,3,453,12,Loyal Customers,0,0.9057803656433867,-0.39878625681772234
CUST00644,11,7,23461.12,5,5,3,553,13,Loyal Customers,0,0.6530423366789774,-0.6347307783794032
CUST00645,87,5,21643.05,3,3,2,332,8,Loyal Customers,2,-0.24370683749155556,-0.3109277699120574
CUST00646,22,3,22309.63,4,1,2,412,7,Recent Customers,2,-0.6309300778997162,-0.9647676068504907
CUST00647,26,2,12141.400000000001,4,1,1,411,6,Recent Customers,2,-1.3344936166013064,-1.2225271774375146
CUST00648,210,8,43588.45,1,5,4,154,10,At Risk,0,1.1421311517551858,1.283090736477217
CUST00649,1,3,10743.01,5,1,1,511,7,Recent Customers,2,-1.012798212692452,-1.3330650635521077
CUST00650,23,8,42040.56,4,5,4,454,13,Champions,0,1.6321578629380582,-0.10385314239912549
CUST00651,623,3,30802.79,1,1,3,113,5,Lost Customers,1,-2.0709033403450654,3.5583757527035953
CUST00652,144,6,27043.739999999998,2,4,3,243,9,At Risk,2,0.09781659841263961,0.3008939933193409
CUST00653,4,7,35870.27,5,5,4,554,14,Champions,0,1.1494813622571713,-0.45406188583274815
CUST00654,285,7,59433.26,1,5,5,155,11,At Risk,0,1.2275413138244706,2.026260968849953
CUST00655,264,2,7377.22,1,1,1,111,3,Lost Customers,1,-2.216412084661736,0.4170402095946067
CUST00656,213,4,18148.879999999997,1,2,2,122,5,About To Sleep,1,-1.0497524437441965,0.4418354132004496
CUST00657,403,1,3438.0699999999997,1,1,1,111,3,Lost Customers,1,-3.0777146799331176,1.2559128597271731
CUST00658,230,4,9422.36,1,2,1,121,4,About To Sleep,1,-1.4343466324483658,0.4024936848210831
CUST00659,287,1,2549.42,1,1,1,111,3,Lost Customers,1,-2.770997490428764,0.3968972702809831
CUST00660,4,4,20316.34,5,2,2,522,9,Recent Customers,2,-0.35261352473046115,-1.0355672618767349
CUST00661,17,6,50801.93,4,4,5,445,13,Champions,0,1.3820229031810567,-0.17819541450841295
CUST00662,11,6,35952.78,5,4,4,544,13,Champions,0,0.8302058670908797,-0.4987960771027858
CUST00663,104,6,40675.82,2,4,4,244,10,At Risk,0,0.7381037989307713,0.2647191441123756
CUST00664,43,4,17828.45,3,2,2,322,7,Needs Attention,2,-0.562598532337726,-0.7987483424336704
CUST00665,72,2,12160.59,3,1,1,311,5,Needs Attention,2,-1.4689008250426905,-0.888099363142146
CUST00666,132,7,43485.59,2,5,4,254,11,At Risk,0,1.0654679527751842,0.6175953746973931
CUST00667,25,6,34841.92,4,4,4,444,12,Champions,0,0.7464754056143686,-0.4178469071080083
CUST00668,10,6,21424.23,5,4,2,542,11,Loyal Customers,2,0.2759939289324209,-0.7771036778766376
CUST00669,51,5,10683.16,3,3,1,331,7,Loyal Customers,2,-0.5582393063452616,-0.7768418532471091
CUST00670,23,7,67990.24,4,5,5,455,14,Champions,0,2.3254178780342447,0.28315492180974394
CUST00671,127,3,4846.66,2,1,1,211,4,Needs Attention,2,-1.60908972252241,-0.5280068366394759
CUST00672,11,2,14580.17,5,1,1,511,7,Recent Customers,2,-1.1969017462725526,-1.285965192074058
CUST00673,2,4,16363.310000000001,5,2,2,522,9,Recent Customers,2,-0.49833097928041803,-1.1238399228288194
CUST00674,38,5,29582.48,4,3,3,433,10,Loyal Customers,2,0.20471614063152702,-0.5186664102659071
CUST00675,112,4,14937.470000000001,2,2,1,221,5,About To Sleep,2,-0.876178301250737,-0.35157787437870003
CUST00676,175,4,30540.59,2,2,3,223,7,About To Sleep,2,-0.46290750782939794,0.3970449454622304
CUST00677,404,1,724.77,1,1,1,111,3,Lost Customers,1,-3.1847038823922027,1.2125558127539238
CUST00678,25,3,11606.57,4,1,1,411,6,Recent Customers,2,-1.0501913321643577,-1.1426571639216074
CUST00679,61,5,64400.42,3,3,5,335,11,Loyal Customers,0,1.47236450513861,0.297933382566004
CUST00680,196,4,31193.64,1,2,3,123,6,About To Sleep,2,-0.49955971349951334,0.5617384008697095
CUST00681,6,8,45971.99,5,5,5,555,15,Champions,0,1.8328669710178298,-0.1539688061073626
CUST00682,53,2,8704.630000000001,3,1,1,311,5,Needs Attention,2,-1.5456121354808534,-1.090559246227853
CUST00683,21,3,27066.04,4,1,3,413,8,Recent Customers,2,-0.4455904279882339,-0.8832942174627912
CUST00684,95,3,21820.79,2,1,2,212,5,Needs Attention,2,-0.8641426701120463,-0.44373316999604906
CUST00685,41,6,64242.3,4,4,5,445,13,Champions,0,1.8269330816342657,0.24684595881732455
CUST00686,184,7,35340.92,1,5,4,154,10,At Risk,0,0.6003606224019,0.8432922105364049
CUST00687,15,3,7032.5199999999995,5,1,1,511,7,Recent Customers,2,-1.1962208951999769,-1.3006146954969597
CUST00688,22,10,42636.6,4,5,4,454,13,Champions,0,2.261701832998317,0.09422463795549549
CUST00689,33,9,45220.06,4,5,5,455,14,Champions,0,2.0265827415996633,0.12519781882296369
CUST00690,6,10,54300.8,5,5,5,555,15,Champions,0,2.7560140995878495,0.19563422974686212
CUST00691,28,3,17448.79,4,1,2,412,7,Recent Customers,2,-0.8349639435144254,-1.011877311209136
CUST00692,25,5,26140.69,4,3,3,433,10,Loyal Customers,2,0.11092086685259499,-0.6772876148851218
CUST00693,304,5,41804.69,1,3,4,134,8,About To Sleep,1,-0.10805875370046289,1.6411465902233833
CUST00694,4,3,6211.74,5,1,1,511,7,Recent Customers,2,-1.1953798422270354,-1.39581345791046
CUST00695,124,4,23850.72,2,2,3,223,7,About To Sleep,2,-0.5696221973738245,-0.09814327878427827
CUST00696,13,7,46899.66,5,5,5,555,15,Champions,0,1.546002194887159,-0.18293565839173814
CUST00697,111,5,32228.8,2,3,4,234,9,About To Sleep,2,0.09173260551101126,0.060857697768297955
CUST00698,125,7,61108.0,2,5,5,255,12,At Risk,0,1.7618283010847455,0.895523055686939
CUST00699,5,2,27013.39,5,1,3,513,9,Recent Customers,2,-0.7024775633085174,-1.097584861575689
CUST00700,104,1,3738.6000000000004,2,1,1,211,4,Needs Attention,2,-2.187759499503656,-0.9099341722317963
CUST00701,61,1,11199.0,3,1,1,311,5,Needs Attention,2,-1.7753340237297766,-1.083035293175106
CUST00702,53,5,46932.07,3,3,5,335,11,Loyal Customers,0,0.8259805532973815,-0.08605595480121384
CUST00703,252,5,37104.12,1,3,4,134,8,About To Sleep,1,-0.13554864111448703,1.1758084398022948
CUST00704,17,5,29122.300000000003,4,3,3,433,10,Loyal Customers,2,0.24876464449417438,-0.6797616751885492
CUST00705,265,4,28058.489999999998,1,2,3,123,6,About To Sleep,1,-0.8225030647719919,1.004353623574534
CUST00706,60,3,23017.73,3,1,2,312,6,Needs Attention,2,-0.7154153880276583,-0.6755865563613509
CUST00707,6,10,43916.34,5,5,4,554,14,Champions,0,2.3577843970502874,0.0019013259143923938
CUST00708,216,4,18004.59,1,2,2,122,5,About To Sleep,1,-1.0640994476518106,0.4609306943394242
CUST00709,91,4,10003.869999999999,2,2,1,221,5,About To Sleep,2,-1.0036792776620358,-0.5961294429186942
CUST00710,14,3,21577.84,5,1,2,512,8,Recent Customers,2,-0.6354900629384287,-1.036519007053296
CUST00711,411,2,13046.28,1,1,1,111,3,Lost Customers,1,-2.4308818615282366,1.590373319400142
CUST00712,148,6,36507.79,2,4,4,244,10,At Risk,0,0.4489982727999633,0.5065052393873035
CUST00713,48,7,54940.38,3,5,5,355,13,Loyal Customers,0,1.7515264187976067,0.2212558848365158
CUST00714,15,4,31948.829999999998,5,2,3,523,10,Recent Customers,2,0.061159572403813395,-0.7386648024299225
CUST00715,246,5,26613.13,1,3,3,133,7,About To Sleep,1,-0.520236258784149,0.9365137856249718
CUST00716,19,3,20641.58,4,1,2,412,7,Recent Customers,2,-0.6860838105828273,-1.0176739759932456
CUST00717,69,6,17230.16,3,4,2,342,9,Loyal Customers,2,-0.05817860343180496,-0.42686757995002517
CUST00718,47,5,14379.09,3,3,1,331,7,Loyal Customers,2,-0.40475391852614745,-0.736939982621741
CUST00719,18,7,35863.31,4,5,4,454,13,Champions,0,1.1080839415580541,-0.3525183129955827
CUST00720,102,3,12043.720000000001,2,1,1,211,4,Needs Attention,2,-1.2596450619649369,-0.5752978720966563
CUST00721,4,5,31269.59,5,3,3,533,11,Loyal Customers,2,0.36930287152882696,-0.7341127783145734
CUST00722,83,2,12774.960000000001,3,1,1,311,5,Needs Attention,2,-1.4776574165126535,-0.7967513939985954
CUST00723,84,3,45187.14,3,1,5,315,9,Potential Loyalists,2,0.06424142170329455,-0.08769586136941411
CUST00724,1,3,27268.260000000002,5,1,3,513,9,Recent Customers,2,-0.3790776926212258,-1.0247693342549158
CUST00725,28,6,42989.38,4,4,4,444,12,Champions,0,1.050105565277689,-0.24406040414788188
CUST00726,26,9,42045.69,4,5,4,454,13,Champions,0,1.9254152923021155,0.015139934865942447
CUST00727,24,3,21117.3,4,1,2,412,7,Recent Customers,2,-0.6825300748348313,-0.9724869892076815
CUST00728,227,1,6951.75,1,1,1,111,3,Lost Customers,1,-2.425900580742696,0.04328409223613075
CUST00730,34,3,9218.36,4,1,1,411,6,Recent Customers,2,-1.1682169330290335,-1.1218502222655635
CUST00731,115,8,52912.34,2,5,5,255,12,At Risk,0,1.7787893777137902,0.7671108327381514
CUST00732,1,6,29611.42,5,4,3,543,12,Loyal Customers,2,0.6164024057888451,-0.6897246151890362
CUST00733,123,2,15373.25,2,1,2,212,5,Needs Attention,2,-1.4955323378006116,-0.4577821086461396
CUST00734,244,4,24465.12,1,2,3,123,6,About To Sleep,1,-0.8986080712212591,0.7848054398714396
CUST00735,136,3,18841.489999999998,2,1,2,212,5,Needs Attention,2,-1.0988483604577683,-0.20155724117153373
CUST00736,83,3,14431.32,3,1,1,311,5,Needs Attention,2,-1.1122639149656985,-0.6687400645639523
CUST00737,34,2,2140.0,4,1,1,411,6,Recent Customers,2,-1.7415366480872025,-1.3510146019868512
CUST00738,1,11,59910.12,5,5,5,555,15,Champions,0,3.2876876284360232,0.36108020477208597
CUST00739,1,5,20209.649999999998,5,3,2,532,10,Loyal Customers,2,-0.046016874694276004,-0.9622346254094928
CUST00740,149,7,50096.07,2,5,5,255,12,At Risk,0,1.2690265373320788,0.8643813357769475
CUST00741,234,5,37422.32,1,3,4,134,8,About To Sleep,1,-0.07046402064665606,1.0510218246847978
CUST00742,139,8,33880.89,2,5,4,254,11,At Risk,0,0.978450095005489,0.5863566248468334
CUST00743,1,5,46093.1,5,3,5,535,13,Loyal Customers,0,0.9465776939347965,-0.4793519401564767
CUST00744,77,3,45489.5,3,1,5,315,9,Potential Loyalists,2,0.09640176737085972,-0.1328917304752575
CUST00745,694,3,21638.87,1,1,2,112,4,Lost Customers,1,-2.63091748458257,3.903042773698898
CUST00746,5,8,30998.82,5,5,3,553,13,Loyal Customers,0,1.2616044697735436,-0.4405712555013635
CUST00747,21,3,24860.71,4,1,3,413,8,Recent Customers,2,-0.5301617884535024,-0.9244369427281263
CUST00748,14,4,25335.35,5,2,3,523,10,Recent Customers,2,-0.18952036007847342,-0.8693085386275455
CUST00749,41,5,36391.21,4,3,4,434,11,Loyal Customers,2,0.45700785326167376,-0.36985530808229117
CUST00750,162,4,21894.12,2,2,2,222,6,About To Sleep,2,-0.7562950731866304,0.14132502122555088
CUST00751,303,2,5535.75,1,1,1,111,3,Lost Customers,1,-2.401607777820842,0.6659187665821737
CUST00752,418,6,21019.8,1,4,2,142,7,At Risk,1,-0.938176105871971,2.1784051813303362
CUST00753,352,2,16665.25,1,1,2,112,4,Lost Customers,1,-2.118763620088079,1.2294081327203294
CUST00754,85,13,116070.36,3,5,5,355,13,Loyal Customers,0,5.798320967854296,2.2130688376367784
CUST00755,16,4,18757.43,5,2,2,522,9,Recent Customers,2,-0.44765029729832817,-0.977501704845535
CUST00756,56,2,10381.41,3,1,1,311,5,Needs Attention,2,-1.4901236193517902,-1.0374900098536333
